symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
NFL,INE870D01012,21/03/23,NSE,EQ,EQ,sell,FALSE,1000,75.15,50869108,1.2E+15,2023-03-21T10:14:14
BERGEPAINT,INE463A01038,21/03/23,BSE,EQ,A,sell,FALSE,20,592.15,395500,1.67937E+18,2023-03-21T10:15:14
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,buy,FALSE,172,422.1,25509450,1.1E+15,2023-03-22T09:40:07
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,buy,FALSE,2,422.1,25509451,1.1E+15,2023-03-22T09:40:07
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,buy,FALSE,26,422.1,25509452,1.1E+15,2023-03-22T09:40:07
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,buy,FALSE,38,478.2,1677067,1E+15,2023-03-22T11:43:35
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,buy,FALSE,23,478.7,1687984,1E+15,2023-03-22T11:45:15
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,buy,FALSE,1,478.7,1689916,1E+15,2023-03-22T11:45:29
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,buy,FALSE,138,478.7,1689917,1E+15,2023-03-22T11:45:29
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,sell,FALSE,91,479.15,1736039,1E+15,2023-03-22T11:53:02
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,sell,FALSE,76,479.15,1736404,1E+15,2023-03-22T11:53:06
ZYDUSLIFE,INE010B01027,22/03/23,NSE,EQ,EQ,sell,FALSE,33,479.1,1756226,1E+15,2023-03-22T11:56:01
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,3,429.7,26995526,1.1E+15,2023-03-22T12:20:12
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,2,429.7,26995502,1.1E+15,2023-03-22T12:20:12
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,1,429.7,26995608,1.1E+15,2023-03-22T12:20:13
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,5,429.7,26995614,1.1E+15,2023-03-22T12:20:14
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,2,429.7,26995734,1.1E+15,2023-03-22T12:20:14
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,1,429.7,26995938,1.1E+15,2023-03-22T12:20:15
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,150,429.7,26996172,1.1E+15,2023-03-22T12:20:17
ICICIPRULI,INE726G01019,22/03/23,NSE,EQ,EQ,sell,FALSE,36,429.7,26996294,1.1E+15,2023-03-22T12:20:18
HDFCLIFE,INE795G01014,23/03/23,NSE,EQ,EQ,buy,FALSE,10,499.9,25530569,1.1E+15,2023-03-23T09:39:55
HDFCLIFE,INE795G01014,23/03/23,NSE,EQ,EQ,buy,FALSE,15,499.9,25530705,1.1E+15,2023-03-23T09:39:55
HDFCLIFE,INE795G01014,23/03/23,NSE,EQ,EQ,buy,FALSE,75,499.9,25531595,1.1E+15,2023-03-23T09:40:00
GMRINFRA,INE776C01039,03/04/23,NSE,EQ,EQ,sell,FALSE,1000,42.9,26913602,1.1E+15,2023-04-03T11:24:26
ONGC,INE213A01029,03/04/23,NSE,EQ,EQ,sell,FALSE,91,155.35,51883500,1.2E+15,2023-04-03T11:33:41
ONGC,INE213A01029,03/04/23,NSE,EQ,EQ,sell,FALSE,109,155.35,51883501,1.2E+15,2023-04-03T11:33:41
ICICIPRULI,INE726G01019,05/04/23,NSE,EQ,EQ,buy,FALSE,187,436.65,26306334,1.1E+15,2023-04-05T10:30:01
ICICIPRULI,INE726G01019,05/04/23,NSE,EQ,EQ,buy,FALSE,13,436.65,26306333,1.1E+15,2023-04-05T10:30:01
UNICHEMLAB,INE351A01035,05/04/23,BSE,EQ,B,sell,FALSE,2,334.3,31328500,1.68068E+18,2023-04-05T14:34:40
UNICHEMLAB,INE351A01035,05/04/23,BSE,EQ,B,sell,FALSE,1,334.35,31328300,1.68068E+18,2023-04-05T14:34:40
UNICHEMLAB,INE351A01035,05/04/23,BSE,EQ,B,sell,FALSE,7,334.2,31328700,1.68068E+18,2023-04-05T14:34:40
AUROPHARMA,INE406A01037,06/04/23,NSE,EQ,EQ,buy,FALSE,150,530,515314,1E+15,2023-04-06T09:38:01
COALINDIA,INE522F01014,06/04/23,NSE,EQ,EQ,sell,FALSE,70,222.05,2484951,1E+15,2023-04-06T12:34:06
COALINDIA,INE522F01014,06/04/23,NSE,EQ,EQ,sell,FALSE,50,222.05,2484950,1E+15,2023-04-06T12:34:06
COALINDIA,INE522F01014,06/04/23,NSE,EQ,EQ,sell,FALSE,380,222.1,2484949,1E+15,2023-04-06T12:34:06
MUTHOOTFIN,INE414G01012,06/04/23,NSE,EQ,EQ,buy,FALSE,22,1022.35,53605596,1.2E+15,2023-04-06T15:26:30
MUTHOOTFIN,INE414G01012,06/04/23,NSE,EQ,EQ,buy,FALSE,26,1022.55,53605597,1.2E+15,2023-04-06T15:26:30
MUTHOOTFIN,INE414G01012,06/04/23,NSE,EQ,EQ,buy,FALSE,2,1022.3,53605595,1.2E+15,2023-04-06T15:26:30
OBEROIRLTY,INE093I01010,10/04/23,BSE,EQ,A,sell,FALSE,45,908.55,404900,1.6811E+18,2023-04-10T09:29:41
OBEROIRLTY,INE093I01010,10/04/23,BSE,EQ,A,sell,FALSE,55,909,404700,1.6811E+18,2023-04-10T09:29:41
OBEROIRLTY,INE093I01010,10/04/23,BSE,EQ,A,buy,FALSE,56,904.4,3434700,1.68112E+18,2023-04-10T14:55:11
OBEROIRLTY,INE093I01010,10/04/23,BSE,EQ,A,buy,FALSE,43,904.45,3435200,1.68112E+18,2023-04-10T14:55:11
OBEROIRLTY,INE093I01010,10/04/23,BSE,EQ,A,buy,FALSE,1,904.35,3434300,1.68112E+18,2023-04-10T14:55:11
ITC,INE154A01025,11/04/23,NSE,EQ,EQ,buy,FALSE,100,392.75,25516330,1.1E+15,2023-04-11T09:42:08
HINDCOPPER,INE531E01026,11/04/23,NSE,EQ,EQ,buy,FALSE,85,100.7,25527889,1.1E+15,2023-04-11T09:43:00
HINDCOPPER,INE531E01026,11/04/23,NSE,EQ,EQ,buy,FALSE,315,100.7,25527888,1.1E+15,2023-04-11T09:43:00
HINDCOPPER,INE531E01026,11/04/23,NSE,EQ,EQ,buy,FALSE,100,100.65,25527887,1.1E+15,2023-04-11T09:43:00
REDINGTON,INE891D01026,11/04/23,NSE,EQ,EQ,buy,FALSE,500,175.1,75687025,1.3E+15,2023-04-11T09:46:22
OBEROIRLTY,INE093I01010,11/04/23,BSE,EQ,A,sell,FALSE,99,905,2487900,1.68118E+18,2023-04-11T13:03:04
OBEROIRLTY,INE093I01010,11/04/23,BSE,EQ,A,sell,FALSE,1,905,2487700,1.68118E+18,2023-04-11T13:03:04
RECLTD,INE020B01018,11/04/23,BSE,EQ,A,sell,FALSE,500,124.15,5252000,1.6812E+18,2023-04-11T14:31:36
PFC,INE134E01011,12/04/23,BSE,EQ,A,sell,FALSE,2,169,908900,1.68127E+18,2023-04-12T10:11:03
PFC,INE134E01011,12/04/23,BSE,EQ,A,sell,FALSE,498,169,909500,1.68127E+18,2023-04-12T10:11:20
MUTHOOTFIN,INE414G01012,12/04/23,NSE,EQ,EQ,buy,FALSE,43,1021,50965030,1.2E+15,2023-04-12T10:16:01
MUTHOOTFIN,INE414G01012,12/04/23,NSE,EQ,EQ,buy,FALSE,7,1021,50965809,1.2E+15,2023-04-12T10:16:04
AUROPHARMA,INE406A01037,12/04/23,BSE,EQ,A,sell,FALSE,150,550.35,2603700,1.68127E+18,2023-04-12T13:02:06
RAIN,INE855B01025,13/04/23,NSE,EQ,EQ,buy,FALSE,100,156.75,76049348,1.3E+15,2023-04-13T10:27:18
RAIN,INE855B01025,13/04/23,NSE,EQ,EQ,buy,FALSE,27,156.75,76049349,1.3E+15,2023-04-13T10:27:18
RAIN,INE855B01025,13/04/23,NSE,EQ,EQ,buy,FALSE,32,156.75,76049347,1.3E+15,2023-04-13T10:27:18
RAIN,INE855B01025,13/04/23,NSE,EQ,EQ,buy,FALSE,8,156.75,76049346,1.3E+15,2023-04-13T10:27:18
RAIN,INE855B01025,13/04/23,NSE,EQ,EQ,buy,FALSE,333,156.75,76049345,1.3E+15,2023-04-13T10:27:18
AUROPHARMA,INE406A01037,13/04/23,NSE,EQ,EQ,buy,FALSE,76,561.5,1207853,1E+15,2023-04-13T10:27:19
AUROPHARMA,INE406A01037,13/04/23,NSE,EQ,EQ,buy,FALSE,24,561.65,1209758,1E+15,2023-04-13T10:27:27
AUBANK,INE949L01017,19/04/23,NSE,EQ,EQ,sell,FALSE,24,680,2160718,1E+15,2023-04-19T12:47:28
AUBANK,INE949L01017,19/04/23,NSE,EQ,EQ,sell,FALSE,1,680,2161086,1E+15,2023-04-19T12:47:30
AUBANK,INE949L01017,19/04/23,NSE,EQ,EQ,sell,FALSE,3,680,2161360,1E+15,2023-04-19T12:47:33
AUBANK,INE949L01017,19/04/23,NSE,EQ,EQ,sell,FALSE,22,680,2161483,1E+15,2023-04-19T12:47:34
ITC,INE154A01025,19/04/23,NSE,EQ,EQ,sell,FALSE,80,400.7,28394258,1.1E+15,2023-04-19T14:04:02
ITC,INE154A01025,19/04/23,NSE,EQ,EQ,sell,FALSE,5,400.7,28394257,1.1E+15,2023-04-19T14:04:02
ITC,INE154A01025,19/04/23,NSE,EQ,EQ,sell,FALSE,15,400.7,28394290,1.1E+15,2023-04-19T14:04:02
HDFCLIFE,INE795G01014,19/04/23,BSE,EQ,A,buy,FALSE,66,525.2,9517900,1.68189E+18,2023-04-19T14:26:51
HDFCLIFE,INE795G01014,19/04/23,BSE,EQ,A,buy,FALSE,34,525.15,9517300,1.68189E+18,2023-04-19T14:26:51
MUTHOOTFIN,INE414G01012,19/04/23,NSE,EQ,EQ,buy,FALSE,22,1042.75,53468412,1.2E+15,2023-04-19T14:29:21
MUTHOOTFIN,INE414G01012,19/04/23,NSE,EQ,EQ,buy,FALSE,8,1042.8,53468414,1.2E+15,2023-04-19T14:29:21
MUTHOOTFIN,INE414G01012,19/04/23,NSE,EQ,EQ,buy,FALSE,1,1042.8,53468413,1.2E+15,2023-04-19T14:29:21
MUTHOOTFIN,INE414G01012,19/04/23,NSE,EQ,EQ,buy,FALSE,9,1042.7,53468410,1.2E+15,2023-04-19T14:29:21
MUTHOOTFIN,INE414G01012,19/04/23,NSE,EQ,EQ,buy,FALSE,10,1042.75,53468411,1.2E+15,2023-04-19T14:29:21
HINDCOPPER,INE531E01026,19/04/23,BSE,EQ,A,buy,FALSE,300,101.74,2624200,1.68189E+18,2023-04-19T14:31:28
COALINDIA,INE522F01014,19/04/23,NSE,EQ,EQ,buy,FALSE,146,230.2,3089923,1E+15,2023-04-19T14:33:49
COALINDIA,INE522F01014,19/04/23,NSE,EQ,EQ,buy,FALSE,54,230.2,3089922,1E+15,2023-04-19T14:33:49
BEL,INE263A01024,20/04/23,NSE,EQ,EQ,buy,FALSE,27,102.85,2785093,1E+15,2023-04-20T14:57:06
BEL,INE263A01024,20/04/23,NSE,EQ,EQ,buy,FALSE,473,102.85,2785092,1E+15,2023-04-20T14:57:06
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,5,2859,1035600,1.68205E+18,2023-04-21T09:37:37
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,5,2859,1035400,1.68205E+18,2023-04-21T09:37:37
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,5,2859,1035200,1.68205E+18,2023-04-21T09:37:37
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,5,2859,1035000,1.68205E+18,2023-04-21T09:37:37
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,4,2859,1034800,1.68205E+18,2023-04-21T09:37:37
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,1,2859,1036000,1.68205E+18,2023-04-21T09:37:37
ASIANPAINT,INE021A01026,21/04/23,BSE,EQ,A,sell,FALSE,5,2859,1035800,1.68205E+18,2023-04-21T09:37:37
RAYMOND,INE301A01014,21/04/23,BSE,EQ,A,sell,FALSE,50,1470,678400,1.68205E+18,2023-04-21T09:41:11
BANDHANBNK,INE545U01014,24/04/23,NSE,EQ,EQ,buy,FALSE,250,221.7,2640178,1E+15,2023-04-24T14:31:39
BHEL,INE257A01026,24/04/23,NSE,EQ,EQ,sell,FALSE,38,76.4,2653630,1E+15,2023-04-24T14:33:41
BHEL,INE257A01026,24/04/23,NSE,EQ,EQ,sell,FALSE,42,76.4,2653632,1E+15,2023-04-24T14:33:41
BHEL,INE257A01026,24/04/23,NSE,EQ,EQ,sell,FALSE,10,76.4,2653631,1E+15,2023-04-24T14:33:41
CANBK,INE476A01014,24/04/23,BSE,EQ,A,sell,FALSE,500,303,3365900,1.68233E+18,2023-04-24T14:56:49
AUROPHARMA,INE406A01037,24/04/23,NSE,EQ,EQ,sell,FALSE,88,589,3014673,1E+15,2023-04-24T15:11:53
AUROPHARMA,INE406A01037,24/04/23,NSE,EQ,EQ,sell,FALSE,12,589,3014674,1E+15,2023-04-24T15:11:53
HDFCLIFE,INE795G01014,24/04/23,BSE,EQ,A,sell,FALSE,200,547.5,10471400,1.68232E+18,2023-04-24T15:15:48
DELTACORP,INE124G01033,25/04/23,BSE,EQ,A,buy,FALSE,200,198.45,5097200,1.68239E+18,2023-04-25T09:19:24
CANFINHOME,INE477A01020,25/04/23,NSE,EQ,EQ,buy,FALSE,100,586.65,1318527,1E+15,2023-04-25T10:42:00
CANFINHOME,INE477A01020,25/04/23,NSE,EQ,EQ,buy,FALSE,20,583.5,3065507,1E+15,2023-04-25T14:25:00
AUROPHARMA,INE406A01037,25/04/23,NSE,EQ,EQ,buy,FALSE,1,601.8,3838605,1E+15,2023-04-25T15:25:39
AUROPHARMA,INE406A01037,25/04/23,NSE,EQ,EQ,buy,FALSE,49,601.8,3838606,1E+15,2023-04-25T15:25:39
AUROPHARMA,INE406A01037,25/04/23,NSE,EQ,EQ,buy,FALSE,6,601.8,3838603,1E+15,2023-04-25T15:25:39
AUROPHARMA,INE406A01037,25/04/23,NSE,EQ,EQ,buy,FALSE,18,601.85,3838607,1E+15,2023-04-25T15:25:39
AUROPHARMA,INE406A01037,25/04/23,NSE,EQ,EQ,buy,FALSE,26,601.8,3838604,1E+15,2023-04-25T15:25:39
CANFINHOME,INE477A01020,25/04/23,NSE,EQ,EQ,buy,FALSE,20,583.95,3862785,1E+15,2023-04-25T15:27:15
CANFINHOME,INE477A01020,25/04/23,NSE,EQ,EQ,buy,FALSE,10,583.65,3872179,1E+15,2023-04-25T15:27:54
CANFINHOME,INE477A01020,25/04/23,NSE,EQ,EQ,buy,FALSE,10,583.6,3872178,1E+15,2023-04-25T15:27:54
NFL,INE870D01012,25/04/23,NSE,EQ,EQ,buy,FALSE,43,77.7,53781345,1.2E+15,2023-04-25T15:28:51
NFL,INE870D01012,25/04/23,NSE,EQ,EQ,buy,FALSE,57,77.7,53781344,1.2E+15,2023-04-25T15:28:51
CANFINHOME,INE477A01020,26/04/23,BSE,EQ,A,buy,FALSE,30,580,20713700,1.68248E+18,2023-04-26T09:41:52
DELTACORP,INE124G01033,26/04/23,NSE,EQ,EQ,buy,FALSE,50,200,26890040,1.1E+15,2023-04-26T10:57:50
DELTACORP,INE124G01033,27/04/23,NSE,EQ,EQ,buy,FALSE,100,198.5,25927049,1.1E+15,2023-04-27T10:02:48
HDFCLIFE,INE795G01014,27/04/23,NSE,EQ,EQ,buy,FALSE,200,517.65,26208834,1.1E+15,2023-04-27T10:24:49
COROMANDEL,INE169A01031,27/04/23,NSE,EQ,EQ,sell,FALSE,15,950.55,1136116,1E+15,2023-04-27T10:46:37
COROMANDEL,INE169A01031,27/04/23,NSE,EQ,EQ,sell,FALSE,15,950.55,1141411,1E+15,2023-04-27T10:47:28
INFY,INE009A01021,27/04/23,NSE,EQ,EQ,buy,FALSE,40,1233.65,26943860,1.1E+15,2023-04-27T11:29:35
TECHM,INE669C01036,27/04/23,NSE,EQ,EQ,buy,FALSE,20,1001,77100773,1.3E+15,2023-04-27T11:56:21
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,50,441.75,27371374,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,21,441.85,27371382,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,1,441.85,27371381,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,2,441.85,27371380,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,5,441.85,27371379,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,1,441.85,27371378,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,10,441.85,27371377,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,50,441.8,27371376,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,10,441.75,27371375,1.1E+15,2023-04-27T12:08:46
INTELLECT,INE306R01017,27/04/23,NSE,EQ,EQ,buy,FALSE,50,441.75,27371373,1.1E+15,2023-04-27T12:08:46
NFL,INE870D01012,27/04/23,BSE,EQ,A,buy,FALSE,87,78.02,59191200,1.68258E+18,2023-04-27T12:59:22
NFL,INE870D01012,27/04/23,BSE,EQ,A,buy,FALSE,87,78.02,59191400,1.68258E+18,2023-04-27T12:59:22
NFL,INE870D01012,27/04/23,BSE,EQ,A,buy,FALSE,87,78.02,59191600,1.68258E+18,2023-04-27T12:59:22
NFL,INE870D01012,27/04/23,BSE,EQ,A,buy,FALSE,39,78.02,59191800,1.68258E+18,2023-04-27T12:59:22
AUROPHARMA,INE406A01037,27/04/23,BSE,EQ,A,sell,FALSE,8,617.2,6526400,1.68259E+18,2023-04-27T15:26:19
AUROPHARMA,INE406A01037,27/04/23,BSE,EQ,A,sell,FALSE,92,617.05,6526700,1.68259E+18,2023-04-27T15:26:19
HDFCLIFE,INE795G01014,27/04/23,NSE,EQ,EQ,sell,FALSE,53,519.35,29813089,1.1E+15,2023-04-27T15:28:27
HDFCLIFE,INE795G01014,27/04/23,NSE,EQ,EQ,sell,FALSE,147,519.05,29813090,1.1E+15,2023-04-27T15:28:27
CHOLAFIN,INE121A01024,28/04/23,NSE,EQ,EQ,buy,FALSE,200,861.8,387876,1E+15,2023-04-28T09:29:01
AUROPHARMA,INE406A01037,28/04/23,NSE,EQ,EQ,buy,FALSE,110,614.4,1790246,1E+15,2023-04-28T11:17:07
CHOLAFIN,INE121A01024,28/04/23,NSE,EQ,EQ,sell,FALSE,12,867,2361905,1E+15,2023-04-28T12:16:39
CHOLAFIN,INE121A01024,28/04/23,NSE,EQ,EQ,sell,FALSE,22,867,2361904,1E+15,2023-04-28T12:16:39
CHOLAFIN,INE121A01024,28/04/23,NSE,EQ,EQ,sell,FALSE,30,867,2361906,1E+15,2023-04-28T12:16:39
CHOLAFIN,INE121A01024,28/04/23,NSE,EQ,EQ,sell,FALSE,136,867,2361907,1E+15,2023-04-28T12:16:39
AUROPHARMA,INE406A01037,28/04/23,NSE,EQ,EQ,buy,FALSE,100,611.45,2871303,1E+15,2023-04-28T13:14:46
AUROPHARMA,INE406A01037,28/04/23,NSE,EQ,EQ,sell,FALSE,210,617,4529747,1E+15,2023-04-28T15:25:32
CANFINHOME,INE477A01020,02/05/23,NSE,EQ,EQ,buy,FALSE,100,620,1549220,1E+15,2023-05-02T10:34:44
CANFINHOME,INE477A01020,02/05/23,NSE,EQ,EQ,buy,FALSE,70,619.6,1592128,1E+15,2023-05-02T10:38:10
CANFINHOME,INE477A01020,02/05/23,NSE,EQ,EQ,sell,FALSE,170,623,2459053,1E+15,2023-05-02T12:11:45
AUROPHARMA,INE406A01037,02/05/23,NSE,EQ,EQ,buy,FALSE,100,612.25,2461830,1E+15,2023-05-02T12:12:04
CANFINHOME,INE477A01020,02/05/23,NSE,EQ,EQ,sell,FALSE,49,630.3,2647331,1E+15,2023-05-02T12:36:36
CANFINHOME,INE477A01020,02/05/23,NSE,EQ,EQ,sell,FALSE,141,630.3,2647338,1E+15,2023-05-02T12:36:36
AUROPHARMA,INE406A01037,02/05/23,NSE,EQ,EQ,sell,FALSE,16,617.6,3320292,1E+15,2023-05-02T13:54:49
AUROPHARMA,INE406A01037,02/05/23,NSE,EQ,EQ,sell,FALSE,84,617.55,3322511,1E+15,2023-05-02T13:55:06
MUTHOOTFIN,INE414G01012,04/05/23,BSE,EQ,A,sell,FALSE,105,1043,301824400,1.68317E+18,2023-05-04T10:21:22
MUTHOOTFIN,INE414G01012,04/05/23,BSE,EQ,A,sell,FALSE,45,1043,301824200,1.68317E+18,2023-05-04T10:21:22
NIACL,INE470Y01017,04/05/23,BSE,EQ,A,sell,FALSE,500,126,310758600,1.68319E+18,2023-05-04T14:52:21
MANAPPURAM,INE522D01027,05/05/23,NSE,EQ,EQ,buy,FALSE,1,103.9,52185946,1.2E+15,2023-05-05T11:44:35
MANAPPURAM,INE522D01027,05/05/23,NSE,EQ,EQ,buy,FALSE,315,103.9,52186103,1.2E+15,2023-05-05T11:44:36
MANAPPURAM,INE522D01027,05/05/23,NSE,EQ,EQ,buy,FALSE,684,103.9,52186204,1.2E+15,2023-05-05T11:44:38
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,35,657.7,317697700,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,2,657.6,317697400,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,10,657.45,317697200,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,9,657.4,317697000,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,6,657.9,317698500,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,9,657.85,317698300,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,7,657.95,317698700,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,10,657.8,317698100,1.68326E+18,2023-05-05T11:48:13
CARERATING,INE752H01013,05/05/23,BSE,EQ,B,buy,FALSE,12,657.75,317697900,1.68326E+18,2023-05-05T11:48:13
PFC,INE134E01011,05/05/23,NSE,EQ,EQ,buy,FALSE,88,169.75,53438260,1.2E+15,2023-05-05T14:18:16
PFC,INE134E01011,05/05/23,NSE,EQ,EQ,buy,FALSE,112,169.75,53438259,1.2E+15,2023-05-05T14:18:16
PFC,INE134E01011,09/05/23,BSE,EQ,A,buy,FALSE,300,167.3,2721700,1.68362E+18,2023-05-09T14:36:48
JKTYRE,INE573A01042,09/05/23,NSE,EQ,EQ,buy,FALSE,250,197.5,54903111,1.2E+15,2023-05-09T14:57:10
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,18,567.7,1846900,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,74,567.7,1846700,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1846500,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1846300,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1846100,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1845900,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1845700,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1845500,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,9,567.7,1845300,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,7,567.7,1845100,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,36,567.7,1847300,1.68369E+18,2023-05-10T09:52:44
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,buy,FALSE,2,567.7,1847100,1.68369E+18,2023-05-10T09:52:44
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,buy,FALSE,2,3448,50890720,1.2E+15,2023-05-10T09:55:58
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,buy,FALSE,1,3448,50891139,1.2E+15,2023-05-10T09:56:01
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,buy,FALSE,1,3448,50891979,1.2E+15,2023-05-10T09:56:05
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,buy,FALSE,26,3449,50892195,1.2E+15,2023-05-10T09:56:06
DELTACORP,INE124G01033,10/05/23,BSE,EQ,A,buy,FALSE,50,204.25,24461200,1.68369E+18,2023-05-10T10:00:46
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,15,3481.5,53256648,1.2E+15,2023-05-10T14:07:50
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,4,3480.05,53256652,1.2E+15,2023-05-10T14:07:50
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,3,3480.1,53256651,1.2E+15,2023-05-10T14:07:50
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,3,3480.15,53256650,1.2E+15,2023-05-10T14:07:50
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,1,3480.2,53256649,1.2E+15,2023-05-10T14:07:50
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,1,3481.5,53256647,1.2E+15,2023-05-10T14:07:50
OFSS,INE881D01027,10/05/23,NSE,EQ,EQ,sell,FALSE,3,3481.5,53256646,1.2E+15,2023-05-10T14:07:50
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,sell,FALSE,20,570.3,4922900,1.6837E+18,2023-05-10T14:10:27
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,sell,FALSE,5,570.3,4924100,1.6837E+18,2023-05-10T14:10:30
GLENMARK,INE935A01035,10/05/23,BSE,EQ,A,sell,FALSE,175,570.1,4962400,1.6837E+18,2023-05-10T14:15:54
DELTACORP,INE124G01033,10/05/23,BSE,EQ,A,sell,FALSE,31,204.3,72486400,1.68371E+18,2023-05-10T14:23:31
